,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
257,GO:CC,GO:0043025,neuronal cell body,0.012944001212396793,True,"""The portion of a neuron that includes the nucleus, but excludes cell projections such as axons and dendrites."" [GOC:go_curators]",171,1519,8,11919,0.005266622778143515,0.04678362573099415,sing,"['GO:0036477', 'GO:0044297']"
258,GO:BP,GO:1903506,regulation of nucleic acid-templated transcription,0.013763844086469513,True,"""Any process that modulates the frequency, rate or extent of nucleic acid-templated transcription."" [GO_REF:0000058, GOC:pr, GOC:TermGenie, GOC:txnOH, GOC:vw]",1284,1437,120,11798,0.08350730688935282,0.09345794392523364,sing,"['GO:0097659', 'GO:2001141']"
259,GO:BP,GO:2001141,regulation of RNA biosynthetic process,0.013763844086469513,True,"""Any process that modulates the frequency, rate or extent of RNA biosynthetic process."" [GOC:dph]",1284,1437,120,11798,0.08350730688935282,0.09345794392523364,sing,"['GO:0010556', 'GO:0031326', 'GO:0032774', 'GO:0051252']"
260,GO:BP,GO:0006470,protein dephosphorylation,0.013763844086469513,True,"""The process of removing one or more phosphoric residues from a protein."" [GOC:hb]",151,1437,6,11798,0.0041753653444676405,0.039735099337748346,sing,"['GO:0006464', 'GO:0016311']"
261,GO:BP,GO:0098609,cell-cell adhesion,0.013763844086469513,True,"""The attachment of one cell to another cell via adhesion molecules."" [GOC:dos]",138,1437,5,11798,0.003479471120389701,0.036231884057971016,sing,['GO:0007155']
262,GO:BP,GO:0070838,divalent metal ion transport,0.013780398336566083,True,"""The directed movement of divalent metal cations, any metal ion with a +2 electric charge, into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]",110,1437,3,11798,0.0020876826722338203,0.02727272727272727,sing,"['GO:0030001', 'GO:0072511']"
263,GO:BP,GO:0023051,regulation of signaling,0.014637532494636634,True,"""Any process that modulates the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",938,1437,83,11798,0.05775922059846903,0.08848614072494669,sing,"['GO:0023052', 'GO:0050789']"
264,GO:BP,GO:0010646,regulation of cell communication,0.014637532494636634,True,"""Any process that modulates the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",938,1437,83,11798,0.05775922059846903,0.08848614072494669,sing,"['GO:0007154', 'GO:0050794']"
265,GO:MF,GO:0001217,DNA-binding transcription repressor activity,0.0154087822766676,True,"""A DNA-binding transcription factor activity that represses or decreases the transcription of specific gene sets."" [GOC:txnOH-2018]",75,1310,1,11762,0.0007633587786259542,0.013333333333333334,sing,['GO:0003700']
266,GO:BP,GO:0051179,localization,0.016296743111979865,True,"""Any process in which a cell, a substance, or a cellular entity, such as a protein complex or organelle, is transported, tethered to or otherwise maintained in a specific location. In the case of substances, localization may also be achieved via selective degradation."" [GOC:ai, GOC:dos]",2604,1437,269,11798,0.1871955462769659,0.1033026113671275,sing,['GO:0008150']
267,GO:BP,GO:0007476,imaginal disc-derived wing morphogenesis,0.01666036947750883,True,"""The process in which the anatomical structures of the imaginal disc-derived wing are generated and organized. The wing is an appendage modified for flying."" [GOC:bf, GOC:mtg_sensu]",289,1437,18,11798,0.012526096033402923,0.06228373702422145,sing,"['GO:0007472', 'GO:0035114', 'GO:0035120']"
268,GO:MF,GO:0001227,"DNA-binding transcription repressor activity, RNA polymerase II-specific",0.01681650609206303,True,"""A DNA-binding transcription factor activity that represses or decreases the transcription of specific gene sets transcribed by RNA polymerase II."" [GOC:txnOH-2018]",74,1310,1,11762,0.0007633587786259542,0.013513513513513514,sing,"['GO:0000981', 'GO:0001217']"
269,GO:MF,GO:0061659,ubiquitin-like protein ligase activity,0.01681650609206303,True,"""Catalysis of the transfer of a ubiquitin-like protein (ULP) to a substrate protein via the reaction X-ULP + S --> X + S-ULP, where X is either an E2 or E3 enzyme, the X-ULP linkage is a thioester bond, and the S-ULP linkage is an isopeptide bond between the C-terminal glycine of ULP and the epsilon-amino group of lysine residues in the substrate."" [GOC:dph]",163,1310,7,11762,0.0053435114503816794,0.04294478527607362,sing,['GO:0019787']
270,GO:BP,GO:0031324,negative regulation of cellular metabolic process,0.01729386821218452,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways by which individual cells transform chemical substances."" [GOC:mah]",858,1437,75,11798,0.05219206680584551,0.08741258741258741,sing,"['GO:0009892', 'GO:0031323', 'GO:0044237', 'GO:0048523']"
271,GO:BP,GO:0007472,wing disc morphogenesis,0.017550989336353524,True,"""The process in which the anatomical structures derived from the wing disc are generated and organized. This includes the transformation of a wing imaginal disc from a monolayered epithelium in the larvae of holometabolous insects into recognizable adult structures including the wing hinge, wing blade and pleura."" [GOC:bf, ISBN:0879694238]",299,1437,19,11798,0.013221990257480862,0.06354515050167224,sing,"['GO:0007560', 'GO:0035220']"
272,GO:BP,GO:0007167,enzyme linked receptor protein signaling pathway,0.018674495212972136,True,"""Any series of molecular signals initiated by the binding of an extracellular ligand to a receptor on the surface of the target cell, where the receptor possesses catalytic activity or is closely associated with an enzyme such as a protein kinase, and ending with regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling, ISBN:0815316194]",298,1437,19,11798,0.013221990257480862,0.06375838926174497,sing,['GO:0007166']
273,GO:MF,GO:0016791,phosphatase activity,0.01890963184722174,True,"""Catalysis of the hydrolysis of phosphoric monoesters, releasing inorganic phosphate."" [GOC:curators, GOC:pg]",200,1310,10,11762,0.007633587786259542,0.05,sing,['GO:0042578']
274,GO:BP,GO:0007618,mating,0.01891056586897074,True,"""The pairwise union of individuals for the purpose of sexual reproduction, ultimately resulting in the formation of zygotes."" [GOC:jl, ISBN:0387520546]",184,1437,9,11798,0.006263048016701462,0.04891304347826087,sing,"['GO:0019953', 'GO:0044703']"
275,GO:BP,GO:0043412,macromolecule modification,0.01891056586897074,True,"""The covalent alteration of one or more monomeric units in a polypeptide, polynucleotide, polysaccharide, or other biological macromolecule, resulting in a change in its properties."" [GOC:go_curators]",1645,1437,161,11798,0.11203897007654837,0.09787234042553192,sing,['GO:0043170']
276,GO:CC,GO:0120025,plasma membrane bounded cell projection,0.020912569601936614,True,"""A prolongation or process extending from a cell and that is bounded by plasma membrane, e.g. a cilium, lamellipodium, or axon."" [GOC:krc]",755,1519,68,11919,0.04476629361421988,0.09006622516556291,sing,['GO:0042995']
277,GO:CC,GO:0042995,cell projection,0.020912569601936614,True,"""A prolongation or process extending from a cell, e.g. a flagellum or axon."" [GOC:jl, http://www.cogsci.princeton.edu/~wn/]",765,1519,69,11919,0.04542462146148782,0.09019607843137255,sing,['GO:0110165']
278,GO:BP,GO:0051707,response to other organism,0.021227962741677566,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus from another living organism."" [GOC:ai]",503,1437,39,11798,0.027139874739039668,0.0775347912524851,sing,"['GO:0043207', 'GO:0044419']"
279,GO:BP,GO:0009607,response to biotic stimulus,0.021227962741677566,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a biotic stimulus, a stimulus caused or produced by a living organism."" [GOC:hb]",503,1437,39,11798,0.027139874739039668,0.0775347912524851,sing,['GO:0050896']
280,GO:BP,GO:0043207,response to external biotic stimulus,0.021227962741677566,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an external biotic stimulus, an external stimulus caused by, or produced by living things."" [GOC:go_curators]",503,1437,39,11798,0.027139874739039668,0.0775347912524851,sing,"['GO:0009605', 'GO:0009607']"
281,GO:BP,GO:1903825,organic acid transmembrane transport,0.02153232162297693,True,"""The process in which an organic acid is transported across a membrane."" [GO_REF:0000069, GOC:TermGenie]",74,1437,1,11798,0.0006958942240779402,0.013513513513513514,sing,"['GO:0015849', 'GO:0098656']"
282,GO:BP,GO:1905039,carboxylic acid transmembrane transport,0.02153232162297693,True,"""The process in which carboxylic acid is transported across a membrane."" [GO_REF:0000069, GOC:TermGenie, PMID:10869563]",74,1437,1,11798,0.0006958942240779402,0.013513513513513514,sing,['GO:1903825']
283,GO:BP,GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,0.02153232162297693,True,"""The attachment of one cell to another cell via adhesion molecules that are at least partially embedded in the plasma membrane."" [GOC:dos]",74,1437,1,11798,0.0006958942240779402,0.013513513513513514,sing,['GO:0098609']
284,GO:BP,GO:0050803,regulation of synapse structure or activity,0.02153232162297693,True,"""Any process that modulates the physical form or the activity of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell)."" [GOC:ai]",194,1437,10,11798,0.006958942240779402,0.05154639175257732,sing,['GO:0065008']
285,GO:BP,GO:0048583,regulation of response to stimulus,0.021803959193782214,True,"""Any process that modulates the frequency, rate or extent of a response to a stimulus. Response to stimulus is a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus."" [GOC:jid]",1001,1437,91,11798,0.06332637439109255,0.09090909090909091,sing,"['GO:0050789', 'GO:0050896']"
286,GO:BP,GO:0035295,tube development,0.022289299564556612,True,"""The process whose specific outcome is the progression of a tube over time, from its initial formation to a mature structure. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues including lung and trachea, kidney, the mammary gland, the vascular system and the gastrointestinal and urinary-genital tracts."" [PMID:12526790]",736,1437,63,11798,0.04384133611691023,0.08559782608695653,sing,"['GO:0007275', 'GO:0048856']"
287,GO:BP,GO:0048563,post-embryonic animal organ morphogenesis,0.02354877012649058,True,"""Morphogenesis, during the post-embryonic phase, of an animal tissue or tissues that work together to perform a specific function or functions. Morphogenesis pertains to process in which anatomical structures are generated and organized. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:jid]",409,1437,30,11798,0.020876826722338204,0.07334963325183375,sing,"['GO:0009886', 'GO:0009887', 'GO:0048569']"
288,GO:BP,GO:0007560,imaginal disc morphogenesis,0.02354877012649058,True,"""The process in which the anatomical structures derived from an imaginal disc are generated and organized. The imaginal discs are epithelial infoldings in the larvae of holometabolous insects that develop into adult appendages (legs, antennae, wings, etc.) during metamorphosis from larval to adult form."" [GOC:jid]",409,1437,30,11798,0.020876826722338204,0.07334963325183375,sing,"['GO:0007444', 'GO:0007552', 'GO:0048563', 'GO:0048707', 'GO:0060562']"
289,GO:BP,GO:0045893,"positive regulation of transcription, DNA-templated",0.024102418064436693,True,"""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]",569,1437,46,11798,0.032011134307585246,0.08084358523725835,sing,"['GO:0006351', 'GO:0006355', 'GO:0010628', 'GO:1903508']"
290,GO:BP,GO:0016311,dephosphorylation,0.024118569649934255,True,"""The process of removing one or more phosphoric (ester or anhydride) residues from a molecule."" [ISBN:0198506732]",249,1437,15,11798,0.010438413361169102,0.060240963855421686,sing,['GO:0006796']
291,GO:BP,GO:0050808,synapse organization,0.02495106437397369,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell)."" [GOC:ai, GOC:pr]",303,1437,20,11798,0.013917884481558803,0.066006600660066,sing,['GO:0034330']
292,GO:BP,GO:0010468,regulation of gene expression,0.02612117563634178,True,"""Any process that modulates the frequency, rate or extent of gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product or products (proteins or RNA). This includes the production of an RNA transcript as well as any processing to produce a mature RNA product or an mRNA or circRNA (for protein-coding genes) and the translation of that mRNA or circRNA into protein. Protein maturation is included when required to form an active form of a product from an inactive precursor form."" [GOC:dph, GOC:tb]",1757,1437,175,11798,0.12178148921363953,0.099601593625498,sing,"['GO:0010467', 'GO:0060255']"
293,GO:BP,GO:0050793,regulation of developmental process,0.02612117563634178,True,"""Any process that modulates the frequency, rate or extent of development, the biological process whose specific outcome is the progression of a multicellular organism over time from an initial condition (e.g. a zygote, or a young adult) to a later condition (e.g. a multicellular animal or an aged adult)."" [GOC:go_curators]",722,1437,62,11798,0.04314544189283229,0.08587257617728532,sing,"['GO:0032502', 'GO:0050789']"
294,GO:BP,GO:0098727,maintenance of cell number,0.026495922651182748,True,"""Any process by which the numbers of cells of a particular type or in a tissue are maintained."" [GOC:dos]",102,1437,3,11798,0.0020876826722338203,0.029411764705882353,sing,['GO:0032502']
295,GO:BP,GO:0008049,male courtship behavior,0.026495922651182748,True,"""The behavior of a male, for the purpose of attracting a sexual partner. An example of this process is found in Drosophila melanogaster."" [GOC:mtg_sensu, GOC:pr]",102,1437,3,11798,0.0020876826722338203,0.029411764705882353,sing,"['GO:0007619', 'GO:0060179']"
296,GO:BP,GO:0019827,stem cell population maintenance,0.026495922651182748,True,"""The process by which an organism or tissue maintains a population of stem cells of a single type.  This can be achieved by a number of mechanisms: stem cell asymmetric division maintains stem cell numbers; stem cell symmetric division increases them; maintenance of a stem cell niche maintains the conditions for commitment to the stem cell fate for some types of stem cell; stem cells may arise de novo from other cell types."" [GOC:mah, ISBN:0878932437]",102,1437,3,11798,0.0020876826722338203,0.029411764705882353,sing,"['GO:0032501', 'GO:0098727']"
297,GO:BP,GO:0006816,calcium ion transport,0.027466569155050493,True,"""The directed movement of calcium (Ca) ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",87,1437,2,11798,0.0013917884481558804,0.022988505747126436,sing,['GO:0070838']
298,GO:BP,GO:0035239,tube morphogenesis,0.027466569155050493,True,"""The process in which the anatomical structures of a tube are generated and organized. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues, with tube shape and organization varying from the single-celled excretory organ in Caenorhabditis elegans to the branching trees of the mammalian kidney and insect tracheal system."" [GOC:bf, PMID:14624839]",526,1437,42,11798,0.029227557411273485,0.07984790874524715,sing,"['GO:0009653', 'GO:0035295']"
299,GO:BP,GO:0015698,inorganic anion transport,0.02784850813022219,True,"""The directed movement of inorganic anions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Inorganic anions are atoms or small molecules with a negative charge which do not contain carbon in covalent linkage."" [GOC:krc]",71,1437,1,11798,0.0006958942240779402,0.014084507042253521,sing,['GO:0006820']
300,GO:BP,GO:0006813,potassium ion transport,0.02784850813022219,True,"""The directed movement of potassium ions (K+) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",71,1437,1,11798,0.0006958942240779402,0.014084507042253521,sing,"['GO:0015672', 'GO:0030001']"
301,GO:MF,GO:0061630,ubiquitin protein ligase activity,0.02795567685085529,True,"""Catalysis of the transfer of ubiquitin to a substrate protein via the reaction X-ubiquitin + S -> X + S-ubiquitin, where X is either an E2 or E3 enzyme, the X-ubiquitin linkage is a thioester bond, and the S-ubiquitin linkage is an amide bond: an isopeptide bond between the C-terminal glycine of ubiquitin and the epsilon-amino group of lysine residues in the substrate or, in the linear extension of ubiquitin chains, a peptide bond the between the C-terminal glycine and N-terminal methionine of ubiquitin residues."" [GOC:BioGRID, GOC:dph, GOC:mah, GOC:tb, PMID:22863777]",156,1310,7,11762,0.0053435114503816794,0.04487179487179487,sing,"['GO:0004842', 'GO:0061659']"
302,GO:MF,GO:0008234,cysteine-type peptidase activity,0.02795567685085529,True,"""Catalysis of the hydrolysis of peptide bonds in a polypeptide chain by a mechanism in which the sulfhydryl group of a cysteine residue at the active center acts as a nucleophile."" [GOC:mah, https://www.ebi.ac.uk/merops/about/glossary.shtml#CATTYPE]",69,1310,1,11762,0.0007633587786259542,0.014492753623188406,sing,['GO:0008233']
303,GO:BP,GO:0009888,tissue development,0.027988065364279193,True,"""The process whose specific outcome is the progression of a tissue over time, from its formation to the mature structure."" [ISBN:0471245208]",1094,1437,102,11798,0.0709812108559499,0.09323583180987204,sing,['GO:0048856']
304,GO:BP,GO:0098542,defense response to other organism,0.028183845981207475,True,"""Reactions triggered in response to the presence of another organism that act to protect the cell or organism from damage caused by that organism."" [GOC:dos]",445,1437,34,11798,0.023660403618649965,0.07640449438202247,sing,"['GO:0006952', 'GO:0051707']"
305,GO:BP,GO:0048569,post-embryonic animal organ development,0.028183845981207475,True,"""Development, taking place during the post-embryonic phase of an animal tissue or tissues that work together to perform a specific function or functions. Development pertains to the process whose specific outcome is the progression of a structure over time, from its formation to the mature structure. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:jid]",495,1437,39,11798,0.027139874739039668,0.07878787878787878,sing,['GO:0048513']
306,GO:BP,GO:2000113,negative regulation of cellular macromolecule biosynthetic process,0.028183845981207475,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of cellular macromolecule biosynthetic process."" [GOC:obol]",574,1437,47,11798,0.032707028531663185,0.08188153310104529,sing,"['GO:0010558', 'GO:0031327', 'GO:0034645', 'GO:2000112']"
307,GO:CC,GO:0031253,cell projection membrane,0.0287507809595757,True,"""The portion of the plasma membrane surrounding a plasma membrane bounded cell surface projection."" [GOC:krc, GOC:mah]",112,1519,4,11919,0.0026333113890717576,0.03571428571428571,sing,"['GO:0098590', 'GO:0120025']"
308,GO:BP,GO:0007155,cell adhesion,0.029238163613709997,True,"""The attachment of a cell, either to another cell or to an underlying substrate such as the extracellular matrix, via cell adhesion molecules."" [GOC:hb, GOC:pf]",234,1437,14,11798,0.009742519137091163,0.05982905982905983,sing,"['GO:0009987', 'GO:0022610']"
309,GO:MF,GO:0061135,endopeptidase regulator activity,0.02978345929950689,True,"""Modulates the activity of a peptidase, any enzyme that hydrolyzes nonterminal peptide bonds in polypeptides."" [GOC:dph, GOC:tb]",100,1310,3,11762,0.0022900763358778627,0.03,sing,['GO:0061134']
310,GO:MF,GO:0008235,metalloexopeptidase activity,0.030061145918043486,True,"""Catalysis of the hydrolysis of a peptide bond not more than three residues from the N- or C-terminus of a polypeptide chain by a mechanism in which water acts as a nucleophile, one or two metal ions hold the water molecule in place, and charged amino acid side chains are ligands for the metal ions."" [GOC:mah, https://www.ebi.ac.uk/merops/about/glossary.shtml]",68,1310,1,11762,0.0007633587786259542,0.014705882352941176,sing,"['GO:0008237', 'GO:0008238']"
311,GO:MF,GO:0030594,neurotransmitter receptor activity,0.030061145918043486,True,"""Combining with a neurotransmitter and transmitting the signal to initiate a change in cell activity."" [GOC:jl, GOC:signaling]",68,1310,1,11762,0.0007633587786259542,0.014705882352941176,sing,['GO:0038023']
312,GO:CC,GO:0044297,cell body,0.030124945225764324,True,"""The portion of a cell bearing surface projections such as axons, dendrites, cilia, or flagella that includes the nucleus, but excludes all cell projections."" [GOC:go_curators]",182,1519,10,11919,0.0065832784726793945,0.054945054945054944,sing,['GO:0110165']
313,GO:CC,GO:0098797,plasma membrane protein complex,0.030124945225764324,True,"""Any protein complex that is part of the plasma membrane."" [GOC:dos]",182,1519,10,11919,0.0065832784726793945,0.054945054945054944,sing,"['GO:0005886', 'GO:0098796']"
314,GO:BP,GO:0044419,biological process involved in interspecies interaction between organisms,0.030702611033546028,True,"""Any process evolved to enable an interaction with an organism of a different species."" [GOC:cc]",513,1437,41,11798,0.028531663187195546,0.07992202729044834,sing,['GO:0008150']
315,GO:CC,GO:0070161,anchoring junction,0.030822160181488843,True,"""A cell junction that mechanically attaches a cell (and its cytoskeleton) to neighboring cells or to the extracellular matrix."" [ISBN:0815332181]",170,1519,9,11919,0.005924950625411455,0.052941176470588235,sing,['GO:0030054']
316,GO:BP,GO:1901888,regulation of cell junction assembly,0.032991649541932205,True,"""Any process that modulates the frequency, rate or extent of cell junction assembly."" [GOC:TermGenie]",126,1437,5,11798,0.003479471120389701,0.03968253968253968,sing,"['GO:0034329', 'GO:0044087', 'GO:0051128']"
317,GO:CC,GO:0031224,intrinsic component of membrane,0.03341365655899576,True,"""The component of a membrane consisting of the gene products having some covalently attached portion, for example part of a peptide sequence or some other covalently attached group such as a GPI anchor, which spans or is embedded in one or both leaflets of the membrane."" [GOC:mah]",3269,1519,367,11919,0.24160631994733378,0.1122667482410523,sing,"['GO:0016020', 'GO:0110165']"
318,GO:BP,GO:0009060,aerobic respiration,0.03367931022593221,True,"""The enzymatic release of energy from inorganic and organic compounds (especially carbohydrates and fats) which requires oxygen as the terminal electron acceptor."" [GOC:das, GOC:jl, ISBN:0140513590]",69,1437,1,11798,0.0006958942240779402,0.014492753623188406,sing,['GO:0045333']
319,GO:BP,GO:0022610,biological adhesion,0.03559700765858019,True,"""The attachment of a cell or organism to a substrate, another cell, or other organism. Biological adhesion includes intracellular attachment between membrane regions."" [GOC:isa_complete]",242,1437,15,11798,0.010438413361169102,0.06198347107438017,sing,['GO:0008150']
320,GO:BP,GO:0060562,epithelial tube morphogenesis,0.03559700765858019,True,"""The process in which the anatomical structures of a tube are generated and organized from an epithelium. Epithelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues, with tube shape and organization varying from the single-celled excretory organ in Caenorhabditis elegans to the branching trees of the mammalian kidney and insect tracheal system."" [GOC:dph]",480,1437,38,11798,0.026443980514961725,0.07916666666666666,sing,"['GO:0002009', 'GO:0035239']"
321,GO:MF,GO:0015294,solute:cation symporter activity,0.03678116737856915,True,"""Enables the transfer of a solute or solutes from one side of a membrane to the other according to the reaction: solute(out) + cation(out) = solute(in) + cation(in)."" [GOC:ai]",66,1310,1,11762,0.0007633587786259542,0.015151515151515152,sing,"['GO:0015293', 'GO:0022853', 'GO:0022890']"
322,GO:BP,GO:0051346,negative regulation of hydrolase activity,0.03756684469728549,True,"""Any process that stops or reduces the rate of hydrolase activity, the catalysis of the hydrolysis of various bonds."" [GOC:ai]",137,1437,6,11798,0.0041753653444676405,0.043795620437956206,sing,"['GO:0043086', 'GO:0051336']"
323,GO:MF,GO:0004866,endopeptidase inhibitor activity,0.037723531644632026,True,"""Stops, prevents or reduces the activity of an endopeptidase, any enzyme that hydrolyzes nonterminal peptide bonds in polypeptides."" [GOC:jl]",97,1310,3,11762,0.0022900763358778627,0.030927835051546393,sing,"['GO:0030414', 'GO:0061135']"
324,GO:CC,GO:0032993,protein-DNA complex,0.039199206280351694,True,"""A macromolecular complex containing both protein and DNA molecules."" [GOC:mah]",155,1519,8,11919,0.005266622778143515,0.05161290322580645,sing,['GO:0032991']
325,GO:BP,GO:0042330,taxis,0.03955733122401386,True,"""The directed movement of a motile cell or organism in response to an external stimulus."" [GOC:jl, ISBN:0192801023]",367,1437,27,11798,0.018789144050104383,0.07356948228882834,sing,"['GO:0009605', 'GO:0040011']"
326,GO:BP,GO:0007389,pattern specification process,0.039858406894113234,True,"""Any developmental process that results in the creation of defined areas or spaces within an organism to which cells respond and eventually are instructed to differentiate."" [GOC:go_curators, GOC:isa_complete, ISBN:0521436125]",517,1437,42,11798,0.029227557411273485,0.08123791102514506,sing,"['GO:0007275', 'GO:0032501']"
327,GO:BP,GO:0051254,positive regulation of RNA metabolic process,0.039974630632281856,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]",614,1437,52,11798,0.03618649965205289,0.08469055374592833,sing,"['GO:0010604', 'GO:0016070', 'GO:0045935', 'GO:0051252']"
328,GO:BP,GO:0007444,imaginal disc development,0.039974630632281856,True,"""The process whose specific outcome is the progression of the imaginal disc over time, from its formation to the metamorphosis to form adult structures. Imaginal discs are epithelial infoldings in the larvae of holometabolous insects that develop into adult structures (legs, antennae, wings, etc.)."" [GOC:bf, ISBN:0879694238]",585,1437,49,11798,0.03409881697981907,0.08376068376068375,sing,"['GO:0035295', 'GO:0048513', 'GO:0060429']"
329,GO:CC,GO:0030424,axon,0.040401556928104626,True,"""The long process of a neuron that conducts nerve impulses, usually away from the cell body to the terminals and varicosities, which are sites of storage and release of neurotransmitter."" [GOC:nln, ISBN:0198506732]",282,1519,20,11919,0.013166556945358789,0.07092198581560284,sing,['GO:0043005']
330,GO:BP,GO:0050912,detection of chemical stimulus involved in sensory perception of taste,0.0405659888360346,True,"""The series of events involved in the perception of taste in which a gustatory chemical stimulus is received and converted into a molecular signal."" [GOC:ai]",67,1437,1,11798,0.0006958942240779402,0.014925373134328358,sing,"['GO:0050907', 'GO:0050909']"
331,GO:BP,GO:0071805,potassium ion transmembrane transport,0.0405659888360346,True,"""A process in which a potassium ion is transported from one side of a membrane to the other."" [GOC:mah]",67,1437,1,11798,0.0006958942240779402,0.014925373134328358,sing,"['GO:0006813', 'GO:0098662']"
332,GO:MF,GO:0008514,organic anion transmembrane transporter activity,0.040969773618431966,True,"""Enables the transfer of organic anions from one side of a membrane to the other. Organic anions are atoms or small molecules with a negative charge which contain carbon in covalent linkage."" [GOC:ai]",81,1310,2,11762,0.0015267175572519084,0.024691358024691357,sing,['GO:0008509']
333,GO:BP,GO:0009966,regulation of signal transduction,0.041110036554031414,True,"""Any process that modulates the frequency, rate or extent of signal transduction."" [GOC:sm]",803,1437,72,11798,0.05010438413361169,0.0896637608966376,sing,"['GO:0007165', 'GO:0010646', 'GO:0023051', 'GO:0048583']"
334,GO:BP,GO:0007507,heart development,0.041110036554031414,True,"""The process whose specific outcome is the progression of the heart over time, from its formation to the mature structure. The heart is a hollow, muscular organ, which, by contracting rhythmically, keeps up the circulation of the blood."" [GOC:jid, UBERON:0000948]",110,1437,4,11798,0.0027835768963117608,0.03636363636363636,sing,"['GO:0048513', 'GO:0072359']"
335,GO:BP,GO:0048523,negative regulation of cellular process,0.042090586932909874,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a cellular process, any of those that are carried out at the cellular level, but are not necessarily restricted to a single cell. For example, cell communication occurs among more than one cell, but occurs at the cellular level."" [GOC:jid]",1532,1437,152,11798,0.1057759220598469,0.09921671018276762,sing,"['GO:0009987', 'GO:0048519', 'GO:0050794']"
336,GO:BP,GO:0032504,multicellular organism reproduction,0.042522716514645696,True,"""The biological process in which new individuals are produced by one or two multicellular organisms. The new individuals inherit some proportion of their genetic material from the parent or parents."" [GOC:isa_complete, GOC:jid]",1379,1437,135,11798,0.09394572025052192,0.09789702683103699,sing,"['GO:0000003', 'GO:0032501']"
337,GO:BP,GO:0006351,"transcription, DNA-templated",0.042522716514645696,True,"""The cellular synthesis of RNA on a template of DNA."" [GOC:jl, GOC:txnOH]",1361,1437,133,11798,0.09255393180236604,0.09772226304188097,sing,"['GO:0010467', 'GO:0034645', 'GO:0097659']"
338,GO:BP,GO:0035220,wing disc development,0.04320753621419586,True,"""Progression of the wing disc over time, from its initial formation through to its metamorphosis to form adult structures including the wing hinge, wing blade and pleura."" [GOC:bf, ISBN:0879694238]",395,1437,30,11798,0.020876826722338204,0.0759493670886076,sing,['GO:0007444']
339,GO:BP,GO:0060179,male mating behavior,0.043560334641414206,True,"""The specific behavior of a male organism that is associated with reproduction."" [GOC:dph, GOC:pr, GOC:tb]",109,1437,4,11798,0.0027835768963117608,0.03669724770642202,sing,['GO:0007617']
340,GO:BP,GO:0007173,epidermal growth factor receptor signaling pathway,0.043560334641414206,True,"""A series of molecular signals initiated by binding of a ligand to the tyrosine kinase receptor EGFR (ERBB1) on the surface of a cell. The pathway ends with regulation of a downstream cellular process, e.g. transcription."" [GOC:ceb]",66,1437,1,11798,0.0006958942240779402,0.015151515151515152,sing,['GO:0038127']
341,GO:BP,GO:0038127,ERBB signaling pathway,0.043560334641414206,True,"""A series of molecular signals initiated by binding of a ligand to a member of the ERBB family of receptor tyrosine kinases on the surface of a cell, and ending with regulation of a downstream cellular process, e.g. transcription."" [GOC:jc, PMID:16460914, Wikipedia:ErbB]",66,1437,1,11798,0.0006958942240779402,0.015151515151515152,sing,['GO:0007169']
