GeneID	GeneLength
LOC108017006|XP_016939448.1|DSUZ	193
LOC108016947|XP_016939369.1|DSUZ	888
LOC108016686|XP_016938898.1|DSUZ	403
LOC108016879|XP_016939260.1|DSUZ	576
LOC108016518|XP_016938682.1|DSUZ	743
LOC108016613|XP_016938793.1|DSUZ	180
LOC108016704|XP_016938920.1|DSUZ	262
LOC108016743|XP_016938973.1|DSUZ	568
LOC108017007|XP_016939449.1|DSUZ	1324
LOC108016741|XP_016938972.1|DSUZ	625
LOC108016989|XP_016939426.1|DSUZ	465
LOC108016964|XP_016939390.1|DSUZ	609
LOC108016569|XP_016938731.1|DSUZ	124
LOC108017008|XP_016939450.1|DSUZ	970
LOC108016745|XP_016938975.1|DSUZ	65
LOC108016708|XP_016938923.1|DSUZ	85
LOC108016665|XP_016938869.1|DSUZ	448
LOC108016666|XP_016938871.1|DSUZ	192
LOC108017050|XP_016939497.1|DSUZ	714
LOC108017058|XP_016939504.1|DSUZ	349
LOC108017059|XP_016939505.1|DSUZ	460
LOC108017079|XP_016939528.1|DSUZ	961
LOC108017108|XP_016939555.1|DSUZ	612
LOC108017110|XP_016939559.1|DSUZ	232
LOC108017126|XP_016939579.1|DSUZ	905
LOC108017268|XP_016939772.1|DSUZ	189
LOC108017240|XP_016939726.1|DSUZ	359
LOC108017227|XP_016939713.1|DSUZ	623
LOC108017274|XP_016939779.1|DSUZ	574
LOC108017244|XP_016939736.1|DSUZ	539
LOC108017263|XP_016939766.1|DSUZ	378
LOC108017388|XP_016939898.1|DSUZ	125
LOC108017422|XP_016939937.1|DSUZ	127
LOC108017421|XP_016939936.1|DSUZ	52
LOC108017433|XP_016939950.1|DSUZ	169
LOC108017460|XP_016939983.1|DSUZ	393
LOC108017462|XP_016939986.1|DSUZ	289
LOC108017490|XP_016940028.1|DSUZ	470
LOC108017474|XP_016940007.1|DSUZ	524
LOC108017478|XP_016940011.1|DSUZ	183
LOC108017479|XP_016940012.1|DSUZ	174
LOC108017504|XP_016940049.1|DSUZ	876
LOC108017485|XP_016940020.1|DSUZ	1165
LOC108017468|XP_016939995.1|DSUZ	148
LOC108017635|XP_016940229.1|DSUZ	405
LOC108017620|XP_016940203.1|DSUZ	1482
LOC108017613|XP_016940195.1|DSUZ	168
LOC108017649|XP_016940248.1|DSUZ	143
LOC108017667|XP_016940265.1|DSUZ	90
LOC108017666|XP_016940264.1|DSUZ	368
LOC108018072|XP_016940961.1|DSUZ	568
LOC108018195|XP_016941198.1|DSUZ	137
LOC108017805|XP_016940441.1|DSUZ	331
LOC108017791|XP_016940424.1|DSUZ	699
LOC108017945|XP_016940663.1|DSUZ	166
LOC108017980|XP_016940806.1|DSUZ	1304
LOC108017994|XP_016940831.1|DSUZ	745
LOC108018202|XP_016941207.1|DSUZ	567
LOC108018249|XP_016941268.1|DSUZ	1151
LOC108018227|XP_016941235.1|DSUZ	521
LOC108018228|XP_016941236.1|DSUZ	374
LOC108018070|XP_016940958.1|DSUZ	476
LOC108017855|XP_016940499.1|DSUZ	45
LOC108017917|XP_016940575.1|DSUZ	116
LOC108017699|XP_016940297.1|DSUZ	217
LOC108018214|XP_016941221.1|DSUZ	205
LOC108018178|XP_016941166.1|DSUZ	1409
LOC108017702|XP_016940300.1|DSUZ	130
LOC108018133|XP_016941076.1|DSUZ	376
LOC108017851|XP_016940496.1|DSUZ	338
LOC108018103|XP_016941006.1|DSUZ	83
LOC108018009|XP_016940856.1|DSUZ	816
LOC108017888|XP_016940546.1|DSUZ	156
LOC108018157|XP_016941113.1|DSUZ	214
LOC108018156|XP_016941112.1|DSUZ	644
LOC108017793|XP_016940426.1|DSUZ	330
LOC108018058|XP_016940938.1|DSUZ	206
LOC108017807|XP_016940443.1|DSUZ	578
LOC108017906|XP_016940564.1|DSUZ	70
LOC108017967|XP_016940730.1|DSUZ	2063
LOC108017739|XP_016940337.1|DSUZ	646
LOC108017742|XP_016940341.1|DSUZ	419
LOC108017825|XP_016940466.1|DSUZ	168
LOC108018113|XP_016941027.1|DSUZ	520
LOC108017800|XP_016940434.1|DSUZ	658
LOC108018201|XP_016941206.1|DSUZ	565
LOC108018208|XP_016941214.1|DSUZ	440
LOC108018122|XP_016941050.1|DSUZ	336
LOC108017923|XP_016940586.1|DSUZ	221
LOC108017920|XP_016940580.1|DSUZ	635
LOC108017834|XP_016940476.1|DSUZ	276
LOC108017931|XP_016940613.1|DSUZ	99
LOC108017930|XP_016940612.1|DSUZ	272
LOC108018198|XP_016941203.1|DSUZ	515
LOC108018213|XP_016941220.1|DSUZ	126
LOC108018211|XP_016941218.1|DSUZ	135
LOC108018046|XP_016940924.1|DSUZ	393
LOC108018042|XP_016940921.1|DSUZ	738
LOC108018169|XP_016941153.1|DSUZ	238
LOC108018170|XP_016941155.1|DSUZ	192
LOC108018168|XP_016941152.1|DSUZ	360
LOC108018245|XP_016941261.1|DSUZ	539
LOC108018234|XP_016941250.1|DSUZ	486
LOC108018161|XP_016941140.1|DSUZ	373
LOC108017873|XP_016940523.1|DSUZ	137
LOC108017991|XP_016940827.1|DSUZ	101
LOC108017724|XP_016940322.1|DSUZ	510
LOC108017985|XP_016940817.1|DSUZ	174
LOC108017784|XP_016940414.1|DSUZ	453
LOC108017864|XP_016940510.1|DSUZ	136
LOC108018247|XP_016941263.1|DSUZ	461
LOC108018131|XP_016941068.1|DSUZ	540
LOC108018119|XP_016941047.1|DSUZ	1549
LOC108017877|XP_016940527.1|DSUZ	293
LOC108017912|XP_016940570.1|DSUZ	126
LOC108017909|XP_016940567.1|DSUZ	61
LOC108018093|XP_016940986.1|DSUZ	783
LOC108017732|XP_016940330.1|DSUZ	278
LOC108017866|XP_016940514.1|DSUZ	196
LOC108017858|XP_016940501.1|DSUZ	382
LOC108017831|XP_016940473.1|DSUZ	357
LOC108017840|XP_016940483.1|DSUZ	257
LOC108017964|XP_016940728.1|DSUZ	139
LOC108017960|XP_016940718.1|DSUZ	500
LOC108018190|XP_016941189.1|DSUZ	364
LOC108017820|XP_016940459.1|DSUZ	331
LOC108018003|XP_016940843.1|DSUZ	351
LOC108017999|XP_016940838.1|DSUZ	857
LOC108017955|XP_016940712.1|DSUZ	558
LOC108017956|XP_016940713.1|DSUZ	303
LOC108018313|XP_016941342.1|DSUZ	200
LOC108018305|XP_016941328.1|DSUZ	251
LOC108018310|XP_016941338.1|DSUZ	548
LOC108018406|XP_016941452.1|DSUZ	285
LOC108018378|XP_016941411.1|DSUZ	286
LOC108018433|XP_016941481.1|DSUZ	135
LOC108018454|XP_016941500.1|DSUZ	165
LOC108018476|XP_016941521.1|DSUZ	486
LOC108018463|XP_016941508.1|DSUZ	82
LOC108018464|XP_016941509.1|DSUZ	588
LOC108018547|XP_016941589.1|DSUZ	154
LOC108018554|XP_016941596.1|DSUZ	497
LOC108018562|XP_016941606.1|DSUZ	405
LOC108018573|XP_016941618.1|DSUZ	281
LOC108018571|XP_016941616.1|DSUZ	178
LOC108018583|XP_016941630.1|DSUZ	450
LOC108018585|XP_016941633.1|DSUZ	82
LOC108018614|XP_016941669.1|DSUZ	247
LOC108018601|XP_016941649.1|DSUZ	643
LOC108018634|XP_016941691.1|DSUZ	573
LOC108018636|XP_016941693.1|DSUZ	276
LOC108018592|XP_016941641.1|DSUZ	332
LOC108018637|XP_016941694.1|DSUZ	320
LOC108018638|XP_016941695.1|DSUZ	233
LOC108018627|XP_016941681.1|DSUZ	873
LOC108018669|XP_016941727.1|DSUZ	571
LOC108018685|XP_016941746.1|DSUZ	554
LOC108018679|XP_016941740.1|DSUZ	443
LOC108018732|XP_016941794.1|DSUZ	102
LOC108018832|XP_016941907.1|DSUZ	142
LOC108018824|XP_016941897.1|DSUZ	120
LOC108019203|XP_016942485.1|DSUZ	1243
LOC108019074|XP_016942216.1|DSUZ	158
LOC108019177|XP_016942431.1|DSUZ	1142
LOC108018978|XP_016942070.1|DSUZ	334
LOC108018923|XP_016942004.1|DSUZ	332
LOC108019201|XP_016942480.1|DSUZ	396
LOC108019093|XP_016942270.1|DSUZ	1678
LOC108018934|XP_016942018.1|DSUZ	562
LOC108019226|XP_016942511.1|DSUZ	225
LOC108018967|XP_016942058.1|DSUZ	362
LOC108018985|XP_016942081.1|DSUZ	397
LOC108018958|XP_016942051.1|DSUZ	424
LOC108018961|XP_016942053.1|DSUZ	345
LOC108018945|XP_016942036.1|DSUZ	339
LOC108019152|XP_016942391.1|DSUZ	445
LOC108018965|XP_016942056.1|DSUZ	217
LOC108019233|XP_016942521.1|DSUZ	925
LOC108019108|XP_016942318.1|DSUZ	382
LOC108019109|XP_016942319.1|DSUZ	213
LOC108019187|XP_016942447.1|DSUZ	731
LOC108018854|XP_016941932.1|DSUZ	205
LOC108018984|XP_016942079.1|DSUZ	418
LOC108018979|XP_016942073.1|DSUZ	313
LOC108018931|XP_016942013.1|DSUZ	744
LOC108019185|XP_016942445.1|DSUZ	637
LOC108019070|XP_016942200.1|DSUZ	1256
LOC108019158|XP_016942398.1|DSUZ	631
LOC108018860|XP_016941938.1|DSUZ	1987
LOC108019088|XP_016942251.1|DSUZ	209
LOC108019087|XP_016942250.1|DSUZ	347
LOC108019084|XP_016942247.1|DSUZ	1092
LOC108019135|XP_016942366.1|DSUZ	628
LOC108019222|XP_016942508.1|DSUZ	473
LOC108019117|XP_016942331.1|DSUZ	264
LOC108019021|XP_016942123.1|DSUZ	227
LOC108019155|XP_016942394.1|DSUZ	416
LOC108019200|XP_016942478.1|DSUZ	272
LOC108019119|XP_016942333.1|DSUZ	1296
LOC108018921|XP_016942002.1|DSUZ	556
LOC108019149|XP_016942387.1|DSUZ	746
LOC108018936|XP_016942020.1|DSUZ	699
LOC108019136|XP_016942368.1|DSUZ	969
LOC108019215|XP_016942499.1|DSUZ	388
LOC108018872|XP_016941950.1|DSUZ	245
LOC108019055|XP_016942169.1|DSUZ	344
LOC108018873|XP_016941951.1|DSUZ	320
LOC108018877|XP_016941954.1|DSUZ	220
LOC108018880|XP_016941958.1|DSUZ	211
LOC108019057|XP_016942172.1|DSUZ	57
LOC108018990|XP_016942087.1|DSUZ	191
LOC108018986|XP_016942082.1|DSUZ	479
LOC108019228|XP_016942514.1|DSUZ	123
LOC108019221|XP_016942506.1|DSUZ	497
LOC108019038|XP_016942143.1|DSUZ	159
LOC108019159|XP_016942399.1|DSUZ	1801
LOC108019132|XP_016942363.1|DSUZ	2066
LOC108019205|XP_016942486.1|DSUZ	1756
LOC108019033|XP_016942135.1|DSUZ	241
LOC108019235|XP_016942522.1|DSUZ	298
LOC108019106|XP_016942301.1|DSUZ	1948
LOC108019146|XP_016942384.1|DSUZ	208
LOC108019129|XP_016942356.1|DSUZ	552
LOC108019211|XP_016942496.1|DSUZ	137
LOC108019308|XP_016942617.1|DSUZ	134
LOC108019302|XP_016942611.1|DSUZ	111
LOC108019301|XP_016942610.1|DSUZ	158
LOC108019315|XP_016942625.1|DSUZ	346
LOC108019341|XP_016942648.1|DSUZ	226
LOC108019350|XP_016942658.1|DSUZ	341
LOC108019356|XP_016942665.1|DSUZ	43
LOC108019376|XP_016942688.1|DSUZ	83
LOC108019366|XP_016942676.1|DSUZ	149
LOC108019377|XP_016942689.1|DSUZ	184
LOC108019427|XP_016942737.1|DSUZ	453
LOC108019505|XP_016942823.1|DSUZ	152
LOC108019529|XP_016942856.1|DSUZ	428
LOC108019526|XP_016942845.1|DSUZ	405
LOC108019694|XP_016943077.1|DSUZ	123
LOC108019651|XP_016943023.1|DSUZ	510
LOC108019871|XP_016943422.1|DSUZ	1358
LOC108019751|XP_016943185.1|DSUZ	155
LOC108019772|XP_016943230.1|DSUZ	1061
LOC108019773|XP_016943231.1|DSUZ	904
LOC108019649|XP_016943021.1|DSUZ	152
LOC108019690|XP_016943071.1|DSUZ	180
LOC108019868|XP_016943413.1|DSUZ	720
LOC108019619|XP_016942989.1|DSUZ	135
LOC108019626|XP_016942997.1|DSUZ	222
LOC108019737|XP_016943158.1|DSUZ	137
LOC108019738|XP_016943159.1|DSUZ	374
LOC108019732|XP_016943148.1|DSUZ	188
LOC108019731|XP_016943146.1|DSUZ	611
LOC108019729|XP_016943138.1|DSUZ	1151
LOC108019758|XP_016943209.1|DSUZ	84
LOC108019930|XP_016943528.1|DSUZ	1478
LOC108019933|XP_016943534.1|DSUZ	1203
LOC108019877|XP_016943436.1|DSUZ	311
LOC108019797|XP_016943287.1|DSUZ	427
LOC108019796|XP_016943285.1|DSUZ	447
LOC108019799|XP_016943290.1|DSUZ	71
LOC108019661|XP_016943041.1|DSUZ	163
LOC108019901|XP_016943477.1|DSUZ	208
LOC108019632|XP_016943004.1|DSUZ	266
LOC108019908|XP_016943495.1|DSUZ	842
LOC108019849|XP_016943376.1|DSUZ	719
LOC108019686|XP_016943066.1|DSUZ	112
LOC108019911|XP_016943501.1|DSUZ	310
LOC108019689|XP_016943070.1|DSUZ	167
LOC108019806|XP_016943303.1|DSUZ	75
LOC108019804|XP_016943302.1|DSUZ	212
LOC108019821|XP_016943326.1|DSUZ	186
LOC108019819|XP_016943322.1|DSUZ	370
LOC108019598|XP_016942929.1|DSUZ	86
LOC108019596|XP_016942927.1|DSUZ	390
LOC108019597|XP_016942928.1|DSUZ	116
LOC108019723|XP_016943127.1|DSUZ	2052
LOC108019817|XP_016943320.1|DSUZ	273
LOC108019816|XP_016943319.1|DSUZ	335
LOC108019606|XP_016942973.1|DSUZ	101
LOC108019840|XP_016943361.1|DSUZ	439
LOC108019643|XP_016943016.1|DSUZ	294
LOC108019807|XP_016943304.1|DSUZ	210
LOC108019566|XP_016942893.1|DSUZ	391
LOC108019709|XP_016943096.1|DSUZ	758
LOC108019714|XP_016943102.1|DSUZ	154
LOC108019711|XP_016943099.1|DSUZ	578
LOC108019710|XP_016943098.1|DSUZ	718
LOC108019712|XP_016943100.1|DSUZ	375
LOC108019715|XP_016943103.1|DSUZ	147
LOC108019742|XP_016943166.1|DSUZ	222
LOC108019567|XP_016942894.1|DSUZ	144
LOC108019674|XP_016943054.1|DSUZ	246
LOC108019760|XP_016943212.1|DSUZ	435
LOC108019766|XP_016943220.1|DSUZ	159
LOC108019668|XP_016943046.1|DSUZ	174
LOC108019801|XP_016943294.1|DSUZ	190
LOC108019810|XP_016943308.1|DSUZ	834
LOC108019862|XP_016943396.1|DSUZ	62
LOC108019861|XP_016943394.1|DSUZ	1266
LOC108019630|XP_016943001.1|DSUZ	380
LOC108019852|XP_016943383.1|DSUZ	420
LOC108019981|XP_016943555.1|DSUZ	1061
LOC108020002|XP_016943576.1|DSUZ	545
LOC108020071|XP_016943660.1|DSUZ	1164
LOC108020040|XP_016943622.1|DSUZ	292
LOC108020128|XP_016943719.1|DSUZ	124
LOC108020125|XP_016943715.1|DSUZ	267
LOC108020150|XP_016943740.1|DSUZ	610
LOC108020146|XP_016943735.1|DSUZ	1121
LOC108020154|XP_016943744.1|DSUZ	318
LOC108020174|XP_016943766.1|DSUZ	183
LOC108020179|XP_016943772.1|DSUZ	497
LOC108020181|XP_016943774.1|DSUZ	148
LOC108020198|XP_016943795.1|DSUZ	410
LOC108020202|XP_016943800.1|DSUZ	147
LOC108020207|XP_016943816.1|DSUZ	360
LOC108020263|XP_016943875.1|DSUZ	198
LOC108020265|XP_016943876.1|DSUZ	198
LOC108020273|XP_016943885.1|DSUZ	384
LOC108020292|XP_016943909.1|DSUZ	88
LOC108020293|XP_016943910.1|DSUZ	59
LOC108020289|XP_016943906.1|DSUZ	964
LOC108020295|XP_016943911.1|DSUZ	223
LOC108020310|XP_016943931.1|DSUZ	101
LOC108020378|XP_016944116.1|DSUZ	1534
LOC108020352|XP_016944025.1|DSUZ	489
LOC108020377|XP_016944114.1|DSUZ	1392
LOC108020409|XP_016944193.1|DSUZ	659
LOC108020426|XP_016944227.1|DSUZ	470
LOC108020398|XP_016944166.1|DSUZ	280
LOC108020340|XP_016943981.1|DSUZ	772
LOC108020336|XP_016943960.1|DSUZ	1096
LOC108020397|XP_016944164.1|DSUZ	1514
LOC108020431|XP_016944241.1|DSUZ	156
LOC108020364|XP_016944063.1|DSUZ	2299
LOC108020427|XP_016944228.1|DSUZ	268
LOC108020442|XP_016944252.1|DSUZ	201
LOC108020443|XP_016944253.1|DSUZ	874
LOC108020438|XP_016944247.1|DSUZ	129
LOC108020447|XP_016944257.1|DSUZ	419
LOC108020475|XP_016944290.1|DSUZ	850
LOC108020482|XP_016944302.1|DSUZ	784
LOC108020501|XP_016944319.1|DSUZ	343
LOC108020519|XP_016944350.1|DSUZ	188
LOC108020518|XP_016944348.1|DSUZ	706
LOC108020498|XP_016944317.1|DSUZ	768
LOC108020510|XP_016944333.1|DSUZ	2068
LOC108020557|XP_016944390.1|DSUZ	295
LOC108020555|XP_016944388.1|DSUZ	498
LOC108020593|XP_016944433.1|DSUZ	191
LOC108020634|XP_016944475.1|DSUZ	292
LOC108020635|XP_016944476.1|DSUZ	165
LOC108020643|XP_016944487.1|DSUZ	205
LOC108020731|XP_016944592.1|DSUZ	143
LOC108020728|XP_016944588.1|DSUZ	1548
LOC108020720|XP_016944578.1|DSUZ	149
LOC108020742|XP_016944606.1|DSUZ	366
LOC108020711|XP_016944568.1|DSUZ	232
LOC108020750|XP_016944615.1|DSUZ	365
LOC108020826|XP_016944697.1|DSUZ	211
LOC108020834|XP_016944706.1|DSUZ	158
LOC108020862|XP_016944745.1|DSUZ	615
LOC108020863|XP_016944748.1|DSUZ	148
